,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,hour,day_of_week,is_workday,total_power_available_sp,power_to_load_ratio,predicted_spot_price_lag_1,predicted_spot_price_lag_7,predicted_spot_price_lag_30,predicted_spot_price_ma_7d,predicted_spot_price_std_7d,predicted_spot_price_range_7d,predicted_spot_price_ema_7d,predicted_spot_price_pct_change,predicted_spot_price_momentum_7d,predicted_spot_price_diff
841,56462.0,2806.0,11537.0,47417.0,4865.0,36.3440351211709,0.0,195.11186921001217,2,5,0,61760.0,1.093833020438525,215.18413700995734,192.83704760707772,207.25609558532918,198.7051425658044,9.201971404697002,25.56295131458907,199.5562483182137,-0.09327949577907946,2.274821602934452,-20.072267799945166
842,55389.0,2806.0,11537.0,47417.0,4538.0,27.25886556029089,0.0,195.11186921001217,3,5,0,61760.0,1.1150228384697323,195.11186921001217,195.61732709726044,207.25609558532918,198.63293429619753,9.232173608270129,25.56295131458907,198.44515354116334,0.0,-0.5054578872482693,0.0
843,56192.0,2806.0,11537.0,47417.0,4062.0,26.566785986397957,0.0,193.5620685801808,4,5,0,61760.0,1.0990888382687927,195.11186921001217,189.62118569536827,207.25609558532918,199.19591756545645,8.695608013383419,22.29338873848141,197.2243823009177,-0.007943138652232395,3.940882884812538,-1.549800629831367
844,58413.0,2806.0,11537.0,47417.0,3674.0,49.01807056413006,0.0,193.5620685801808,5,5,0,61760.0,1.0572988889459538,193.5620685801808,194.74685303064655,207.76155347257745,199.02666264396134,8.807450831439468,22.29338873848141,196.3088038707335,0.0,-1.1847844504657417,0.0
845,60912.0,2806.0,11537.0,47417.0,3465.0,94.75541269655318,1.986885104453868,185.95885927016573,6,5,0,61760.0,1.0139217231415814,193.5620685801808,192.89074827147593,220.77857808784105,198.0363927866313,9.930430839820039,29.225277739791608,193.72131772059154,-0.03928047145696589,-6.931889001310196,-7.603209310015075
846,63201.0,2806.0,11537.0,47417.0,3242.0,107.90627741648002,3.811317854869841,185.95885927016573,7,5,0,61760.0,0.9771997278524074,185.95885927016573,207.76387764591016,228.82446335070753,194.92139016152495,9.789457804696442,29.225277739791608,191.7807031079851,0.0,-21.805018375744424,0.0
847,65411.0,2806.0,11537.0,47417.0,2907.0,45.01270699313341,33.06465245288482,188.1270589559278,8,5,0,61760.0,0.9441836999892984,185.95885927016573,215.18413700995734,208.01255485591844,191.0560932966636,4.203199027183917,9.153009939846442,190.86729206997074,0.011659566499125695,-27.057078054029546,2.168199685762062
848,66137.0,2806.0,11537.0,47417.0,2467.0,34.08466966074859,49.70399308007938,187.62160106867952,9,5,0,61760.0,0.9338191934922963,188.1270589559278,195.11186921001217,206.51645489048528,189.98605499075893,3.9440427048223623,9.153009939846442,190.05586931964794,-0.0026867899283253838,-7.490268141332649,-0.5054578872482693
849,65846.0,2806.0,11537.0,47417.0,2417.0,13.976754745026172,58.402480026131,187.15653662488208,10,5,0,61760.0,0.9379461166965344,187.62160106867952,195.11186921001217,206.36416452338767,188.8495789071689,3.317227625023154,7.603209310015075,189.33103614595646,-0.0024787361431117816,-7.955332585130094,-0.46506444379744494
850,66583.0,2806.0,11537.0,47417.0,3402.0,45.29572401870944,56.71926624524193,190.05296120081783,11,5,0,61760.0,0.9275640929366354,187.15653662488208,193.5620685801808,195.87106591338156,188.3482778529742,2.6927509321375225,7.603209310015075,189.5115174096718,0.015475946649627703,-3.5091073793629732,2.896424575935754
851,64485.0,2806.0,11537.0,47417.0,4725.0,87.97095480264406,44.47368319278334,189.4384064501971,12,5,0,61760.0,0.9577421105683492,190.05296120081783,193.5620685801808,191.90906595998845,187.75918326297656,1.5854013716189694,4.094101930652101,189.49323966980313,-0.003233597344328487,-4.1236621299837,-0.6145547506207265
852,61299.0,2806.0,11537.0,47417.0,5440.0,98.8429962541444,44.24164926188635,193.32180175707958,13,5,0,61760.0,1.0075205142008843,189.4384064501971,185.95885927016573,192.07211326011617,188.81103218967854,2.4165347067792364,7.362942486913852,190.45038019162223,0.020499514220224446,7.362942486913852,3.883395306882477
853,58371.0,2806.0,11537.0,47417.0,5806.0,115.0867857487047,74.18688642642321,191.79517758958212,14,5,0,61760.0,1.0580596529098354,193.32180175707958,185.95885927016573,185.69987024316532,189.64479194959515,2.2709023896014764,6.165265132197504,190.7865795411122,-0.007896802914219458,5.836318319416392,-1.5266241674974594
854,57261.0,2806.0,11537.0,46507.0,5941.0,272.51164967088914,56.88551084887802,189.58448258924054,15,5,0,60850.0,1.0626779134140165,191.79517758958212,188.1270589559278,192.07211326011617,189.8529953257827,2.173272081312568,6.165265132197504,190.4860553031443,-0.01152633256020752,1.457423633312743,-2.2106950003415875
855,58485.0,2806.0,11537.0,46957.0,6190.0,375.6015651116028,15.98817840591911,189.58448258924054,16,5,0,61300.0,1.048131999658032,189.58448258924054,187.62160106867952,192.07211326011617,190.13340697157713,1.9528284255514223,6.165265132197504,190.26066212466836,0.0,1.9628815205610124,0.0
856,64843.0,2806.0,11537.0,46957.0,6945.0,445.9275076326777,3.911414023580927,189.58448258924054,17,5,0,61300.0,0.9453603318785374,189.58448258924054,187.15653662488208,192.07211326011617,190.4802563950569,1.4988141099085268,3.883395306882477,190.09161724081142,0.0,2.4279459643584573,0.0
857,66490.0,2806.0,11537.0,46957.0,8057.0,551.2406346611134,0.0,205.37405702040323,18,5,0,61300.0,0.9219431493457663,189.58448258924054,190.05296120081783,192.07211326011617,192.66898436928338,5.796373396138794,15.935650570206121,193.91222718570938,0.08328516245379047,15.321095819585395,15.789574431162691
858,64380.0,2806.0,11537.0,46957.0,8928.0,511.5740291508032,0.0,205.37405702040323,19,5,0,61300.0,0.9521590556073315,205.37405702040323,189.4384064501971,190.94102947404863,194.94550587931283,7.260533191673609,15.789574431162691,196.77768464438284,0.0,15.935650570206121,0.0
859,62002.0,2806.0,11537.0,46957.0,9538.0,458.6134685026855,0.0,207.25609558532918,20,5,0,61300.0,0.9886777845875939,205.37405702040323,193.32180175707958,188.39475542005292,196.9361192833485,8.538817883909248,17.67161299608864,199.39728737961943,0.00916395474789189,13.934293828249594,1.8820385649259492
860,62561.0,2806.0,11537.0,46957.0,9985.0,440.80928820911686,0.0,207.76155347257745,21,5,0,61300.0,0.9798436725755663,207.25609558532918,191.79517758958212,188.39475542005292,199.21703012377637,9.053648704437483,18.17707088333691,201.48835390285893,0.002438808305351703,15.966375882995322,0.5054578872482693
861,63782.0,2806.0,11537.0,46957.0,10328.0,417.26993566077647,0.0,206.5310746122261,22,5,0,61300.0,0.9610861998683013,207.76155347257745,189.58448258924054,187.1848671194458,201.63797184134575,8.281444040293175,18.17707088333691,202.74903408020072,-0.005922553233670191,16.946592022985556,-1.2304788603513543
862,61832.0,2806.0,11914.0,45832.0,10704.0,41.91607706286285,0.0,206.70653595406938,23,5,0,60552.0,0.9792987449864148,206.5310746122261,189.58448258924054,188.2901062560555,204.0839794648927,6.455191170782402,18.17707088333691,203.73840954866787,0.0008495638836563124,17.122053364828844,0.1754613418432882
863,59945.0,2806.0,11914.0,45832.0,11011.0,36.37248295538546,0.0,220.51843552764987,0,6,0,60552.0,1.0101259487863876,206.70653595406938,189.58448258924054,193.5620685801808,208.50311559895118,5.372329500014662,15.144378507246643,207.9334160434134,0.06681888170507344,30.933952938409334,13.81189957358049
864,58747.0,2806.0,11914.0,45832.0,11279.0,60.84298875832597,0.0,229.79479965086767,1,6,0,60552.0,1.0307249731901202,220.51843552764987,205.37405702040323,192.83704760707772,211.991793117589,9.412051245749565,24.420742630464446,213.39876194527693,0.04206616150264986,24.420742630464446,9.276364123217803
865,56107.0,2806.0,11914.0,45832.0,11587.0,39.51900345386914,0.0,207.25609558532918,2,6,0,60552.0,1.0792236262854902,229.79479965086767,205.37405702040323,195.61732709726044,212.26065576972127,9.216349983415094,23.26372503864158,211.86309535529,-0.09808187173853389,1.8820385649259492,-22.538704065538496
866,54744.0,2806.0,11914.0,45832.0,11867.0,18.83094727206732,0.0,207.25609558532918,3,6,0,60552.0,1.1060938185006577,207.25609558532918,207.25609558532918,189.62118569536827,212.26065576972127,9.216349983415094,23.26372503864158,210.7113454127998,0.0,0.0,0.0
867,54794.0,2806.0,11914.0,45832.0,12059.0,35.22834012144786,0.0,207.76155347257745,4,6,0,60552.0,1.105084498302734,207.25609558532918,207.76155347257745,194.74685303064655,212.26065576972127,9.216349983415094,23.26372503864158,209.97389742774422,0.002438808305351703,0.0,0.5054578872482693
868,55524.0,2806.0,11914.0,45832.0,12282.0,26.89023925740065,0.0,207.25609558532918,5,6,0,60552.0,1.0905554354873568,207.76155347257745,206.5310746122261,192.89074827147593,212.36423019445027,9.145026616231053,23.088263696798293,209.29444696714046,-0.002432874989621192,0.725020973103085,-0.5054578872482693
869,56778.0,2806.0,11914.0,45832.0,12571.0,37.40696520371089,1.585782419612773,201.14339755194183,6,6,0,60552.0,1.066469407164747,207.25609558532918,206.70653595406938,207.76387764591016,211.56949613700345,9.926945119123381,28.651402098925843,207.2566846133408,-0.02949345357550992,-5.563138402127549,-6.112698033387346
870,58351.0,2806.0,11914.0,45832.0,12786.0,29.31817790306134,4.36564125065399,203.8493858179821,7,6,0,60552.0,1.0377200047985466,201.14339755194183,220.51843552764987,215.18413700995734,209.18820332133666,9.408224550814442,28.651402098925843,206.40485991450115,0.013453030519390952,-16.669049709667775,2.705988266040265
871,60929.0,2806.0,11914.0,45832.0,12936.0,21.821393232659936,31.05237511044852,200.49685403233295,8,6,0,60552.0,0.9938124702522608,203.8493858179821,229.79479965086767,195.11186921001217,205.0027825186888,3.1456754521042707,7.264699440244499,204.9278584439591,-0.016446121592157414,-29.297945618534726,-3.3525317856491483
872,62240.0,2806.0,11914.0,45352.0,13164.0,28.864796389169925,64.66935131884344,200.49685403233295,9,6,0,60072.0,0.9651670951156812,200.49685403233295,207.25609558532918,195.11186921001217,204.0371765825465,3.3682550447843638,7.264699440244499,203.82010734105256,0.0,-6.7592415529962295,0.0
873,63385.0,2806.0,11914.0,45352.0,13434.0,36.881589363622574,72.52920304344757,200.49685403233295,10,6,0,60072.0,0.9477321132760117,200.49685403233295,207.25609558532918,193.5620685801808,203.07157064640418,3.2587454826965083,7.264699440244499,202.98929401387267,0.0,-6.7592415529962295,0.0
874,64625.0,2806.0,11914.0,45352.0,13662.0,45.75185270722765,76.15999992276326,201.48006643081814,11,6,0,60072.0,0.9295473887814313,200.49685403233295,207.76155347257745,193.5620685801808,202.1742153547243,2.536952037644506,6.7592415529962295,202.61198711810903,0.00490387943107895,-6.281487041759306,0.9832123984851933
875,62348.0,2806.0,11914.0,45352.0,13849.0,36.15349448391674,88.90167238551336,200.49685403233295,12,6,0,60072.0,0.9634952203759544,201.48006643081814,207.25609558532918,185.95885927016573,201.208609418582,1.230042303344054,3.3525317856491483,202.08320384666501,-0.004879948750775243,-6.7592415529962295,-0.9832123984851933
876,59350.0,2806.0,11914.0,45352.0,13949.0,15.406156990067757,82.83905373390878,200.49685403233295,13,6,0,60072.0,1.0121651221566976,200.49685403233295,201.14339755194183,185.95885927016573,201.11624605863787,1.2596726174273654,3.3525317856491483,201.686616393082,0.0,-0.6465435196088833,0.0
877,56461.0,2806.0,11914.0,45352.0,14170.0,53.262750913941936,56.29458830357417,203.8493858179821,14,6,0,60072.0,1.0639556508032093,200.49685403233295,203.8493858179821,188.1270589559278,201.11624605863787,1.2596726174273654,3.3525317856491483,202.22730874930704,0.0167211191508696,0.0,3.3525317856491483
878,55821.0,2806.0,11914.0,45352.0,14156.0,61.79065399099459,19.08693072156309,200.49685403233295,15,6,0,60072.0,1.076154135540388,203.8493858179821,200.49685403233295,187.62160106867952,201.11624605863787,1.2596726174273654,3.3525317856491483,201.79469507006354,-0.016446121592157414,0.0,-3.3525317856491483
879,57698.0,2806.0,11914.0,45352.0,14124.0,75.7114824278888,6.131335687346094,200.49685403233295,16,6,0,60072.0,1.0411452736663316,200.49685403233295,200.49685403233295,187.15653662488208,201.11624605863787,1.2596726174273654,3.3525317856491483,201.4702348106309,0.0,0.0,0.0
880,62787.0,2806.0,11914.0,45352.0,14116.0,107.54111801302712,1.7503901125801875,201.48006643081814,17,6,0,60072.0,0.9567585646710306,200.49685403233295,200.49685403233295,190.05296120081783,201.25670497270718,1.2336442257090128,3.3525317856491483,201.4726927156777,0.00490387943107895,0.9832123984851933,0.9832123984851933
881,64541.0,2806.0,11914.0,45352.0,14117.0,124.714289350715,0.0,206.5310746122261,18,6,0,60072.0,0.9307571931020592,201.48006643081814,201.48006643081814,189.4384064501971,201.97827757005118,2.3542756888407643,6.0342205798931445,202.73728818981482,0.025069518145817593,5.051008181407951,5.051008181407951
882,62386.0,2806.0,11914.0,45352.0,14050.0,109.4063163784082,0.0,207.76155347257745,19,6,0,60072.0,0.9629083448209534,206.5310746122261,200.49685403233295,193.32180175707958,203.01609177580036,3.0813400845913512,7.264699440244499,203.9933545105055,0.005957838851425423,7.264699440244499,1.2304788603513543
883,59950.0,2806.0,11914.0,45832.0,13889.0,82.09475748395538,0.0,207.14208078930454,20,6,0,60552.0,1.0100417014178482,207.76155347257745,200.49685403233295,191.79517758958212,203.96540988393917,3.1973096174707587,7.264699440244499,204.78053608020525,-0.0029816521532443074,6.645226756971596,-0.6194726832729032
884,60142.0,2806.0,11914.0,45832.0,13734.0,69.35967333915447,0.0,194.74685303064655,21,6,0,60552.0,1.006817199295002,207.14208078930454,203.8493858179821,189.58448258924054,202.66504805717696,4.734069346235927,13.014700441930898,202.27211531781558,-0.059839254831401734,-9.102532787335548,-12.395227758657995
885,60889.0,2806.0,11914.0,45832.0,13578.0,70.66722820980809,0.0,193.615769244579,22,6,0,60552.0,0.9944653385669004,194.74685303064655,200.49685403233295,189.58448258924054,201.68203594464066,5.843695569512392,14.145784227998433,200.10802879950643,-0.005807969517687361,-6.8810847877539345,-1.131083786067535
886,60395.0,2806.0,11487.0,45882.0,13295.0,53.2757041586005,0.0,194.74685303064655,23,6,0,60175.0,0.9963573143472142,193.615769244579,200.49685403233295,189.58448258924054,200.86060723011406,6.414327158904784,14.145784227998433,198.76773485729146,0.005841899089524816,-5.7500010016864,1.131083786067535
887,57795.0,2806.0,11487.0,45882.0,12907.0,37.91825573054493,0.0,207.18678068599988,0,0,1,60175.0,1.0411800328748162,194.74685303064655,201.48006643081814,205.37405702040323,201.67585212371142,6.853781543129388,14.145784227998433,200.87249631446858,0.06387742580567246,5.706714255181737,12.43992765535333
888,57010.0,2806.0,11487.0,45882.0,12311.0,35.83262653201714,0.0,213.19358223311002,1,0,1,60175.0,1.0555165760392913,207.18678068599988,206.5310746122261,205.37405702040323,202.62763892669483,8.006138928735519,19.577812988531008,203.95276779412893,0.028992204653315756,6.662507620883929,6.006801547110143
889,55153.0,2806.0,11487.0,45882.0,11431.0,44.25361400994496,0.0,196.39087700927251,2,0,1,60175.0,1.0910557902561964,213.19358223311002,207.76155347257745,207.25609558532918,201.00325657479416,7.944173522686262,19.577812988531008,202.06229509791484,-0.07881431067406663,-11.370676463304932,-16.802705223837506
890,54815.0,2806.0,11487.0,45882.0,10146.0,76.11543091600662,0.0,194.84107637944115,3,0,1,60175.0,1.097783453434279,196.39087700927251,207.14208078930454,207.76155347257745,199.24597023052794,7.717191552030848,19.577812988531008,200.25699041829643,-0.00789140846780878,-12.301004409863395,-1.549800629831367
891,57776.0,2806.0,11487.0,45882.0,8353.0,30.94233515065023,0.0,194.84107637944115,4,0,1,60175.0,1.0415224314594296,194.84107637944115,194.74685303064655,206.5310746122261,199.25943070892717,7.7081130275632335,19.577812988531008,198.90301190858258,0.0,0.09422334879459981,0.0
892,63620.0,2806.0,11487.0,45882.0,6549.0,36.55495460101648,0.0,196.48081818733456,5,0,1,60175.0,0.9458503615215341,194.84107637944115,193.615769244579,206.70653595406938,199.66872341503512,7.429526318012173,18.446729202463473,198.29746347827057,0.008415791158431718,2.86504894275555,1.6397418078934152
893,69182.0,3386.0,11487.0,45882.0,5059.0,27.321912965687048,4.127462623988047,198.79566963214668,6,0,1,60755.0,0.878190858893932,196.48081818733456,194.74685303064655,220.51843552764987,200.24712578667797,7.134221956675399,18.352505853668873,198.42201501673958,0.011781564562730162,4.0488166015001354,2.3148514448121205
894,71794.0,3386.0,11487.0,45882.0,4006.0,43.94548762220022,18.92399659318355,200.34602625130051,7,0,1,60755.0,0.8462406329219712,198.79566963214668,207.18678068599988,229.79479965086767,199.2698751531495,6.462050463252721,18.352505853668873,198.9030178253798,0.007798744419446502,-6.840754434699363,1.5503566191538312
895,72304.0,3386.0,11487.0,45882.0,3357.0,47.04510420931569,85.90024994827702,200.34602625130051,8,0,1,60755.0,0.8402716308917902,200.34602625130051,213.19358223311002,207.25609558532918,197.43451001289102,2.389459600297193,5.504949871859367,199.26376993185997,0.0,-12.847555981809506,0.0
896,71595.0,3386.0,11487.0,45882.0,2873.0,38.50592009487554,123.19854850176284,200.34602625130051,9,0,1,60755.0,0.848592778825337,200.34602625130051,196.39087700927251,207.25609558532918,197.99953133318073,2.562879773559578,5.504949871859367,199.5343340117201,0.0,3.955149242028,0.0
897,70802.0,3386.0,11487.0,45882.0,2617.0,41.45479465634835,133.79318983811848,200.34602625130051,10,0,1,60755.0,0.8580972288918393,200.34602625130051,194.84107637944115,207.76155347257745,198.78595274344636,2.2587277638315215,5.504949871859367,199.73725707161518,0.0,5.504949871859367,0.0
898,70732.0,3386.0,11487.0,45882.0,2587.0,60.86296619122961,134.62191063689994,200.34602625130051,11,0,1,60755.0,0.8589464457388453,200.34602625130051,194.84107637944115,207.25609558532918,199.572374153712,1.4806347764600227,3.8652080639659516,199.8894493665365,0.0,5.504949871859367,0.0
899,69306.0,3386.0,11487.0,45882.0,2776.0,23.42447186924252,114.7557366102775,200.34602625130051,12,0,1,60755.0,0.8766196288921594,200.34602625130051,196.48081818733456,201.14339755194183,200.12454673427854,0.5859797225349358,1.5503566191538312,200.0035935877275,0.0,3.8652080639659516,0.0
900,67046.0,3386.0,11487.0,45882.0,3097.0,28.256990574721,99.75315940088052,200.34602625130051,13,0,1,60755.0,0.9061688989648897,200.34602625130051,198.79566963214668,203.8493858179821,200.34602625130051,0.0,0.0,200.08920175362076,0.0,1.5503566191538312,0.0
901,65363.0,3386.0,11487.0,45882.0,2979.0,143.02943142573216,117.8328382827886,200.34602625130051,14,0,1,60755.0,0.9295013998745467,200.34602625130051,200.34602625130051,200.49685403233295,200.34602625130051,0.0,0.0,200.1534078780407,0.0,0.0,0.0
902,64188.0,3386.0,11487.0,45882.0,2969.0,47.058626050005735,54.67044121696058,200.34602625130051,15,0,1,60755.0,0.9465164828316819,200.34602625130051,200.34602625130051,200.49685403233295,200.34602625130051,0.0,0.0,200.20156247135563,0.0,0.0,0.0
903,64714.0,3386.0,11487.0,45882.0,2798.0,69.52278945761792,19.42431384255229,200.09875978943435,16,0,1,60755.0,0.9388231294619402,200.34602625130051,200.34602625130051,200.49685403233295,200.31070247103392,0.09345793795364607,0.24726646186616108,200.1758618008753,-0.0012341969865476976,-0.24726646186616108,-0.24726646186616108
904,71357.0,3386.0,11487.0,45882.0,2770.0,44.46338782799669,1.4417251570848817,200.34602625130051,17,0,1,60755.0,0.8514231259722241,200.09875978943435,200.34602625130051,201.48006643081814,200.31070247103392,0.09345793795364607,0.24726646186616108,200.2184029134816,0.0012357221110532723,0.0,0.24726646186616108
905,72664.0,3386.0,11487.0,45882.0,2982.0,44.7157069098147,0.0,207.10526780429674,18,0,1,60755.0,0.8361086645381481,200.34602625130051,200.34602625130051,200.49685403233295,201.27630840717623,2.5719808464857303,7.006508014862391,201.9401191361854,0.03373783687887033,6.7592415529962295,6.7592415529962295
906,68650.0,3386.0,11487.0,45882.0,3347.0,54.24098930361558,0.0,208.07560410445691,19,0,1,60755.0,0.8849963583394028,207.10526780429674,200.34602625130051,200.49685403233295,202.38053381477,3.571188263548342,7.976844315022561,203.4739903782533,0.0046852323480108815,7.7295778531564,0.9703363001601701
907,65191.0,3386.0,11487.0,45882.0,3695.0,52.638291029816656,0.0,207.10526780429674,20,0,1,60755.0,0.9319537973033087,208.07560410445691,200.34602625130051,203.8493858179821,203.3461397509123,3.8335675325737144,7.976844315022561,204.38180973476415,-0.0046633833136586755,6.7592415529962295,-0.9703363001601701
908,64687.0,3386.0,11487.0,45882.0,4056.0,96.04699577199368,0.0,207.10526780429674,21,0,1,60755.0,0.939214989101365,207.10526780429674,200.34602625130051,200.49685403233295,204.31174568705464,3.8030917051047943,7.976844315022561,205.0626742521473,0.0,6.7592415529962295,0.0
909,64924.0,3386.0,11487.0,45882.0,4311.0,154.83850009319724,0.0,207.10526780429674,22,0,1,60755.0,0.9357864580124453,207.10526780429674,200.34602625130051,200.49685403233295,205.27735162319695,3.4720577595434916,7.976844315022561,205.57332264018467,0.0,6.7592415529962295,0.0
910,63070.0,3386.0,11952.0,45882.0,4338.0,31.99167579639177,0.0,207.10526780429674,23,0,1,61220.0,0.970667512287934,207.10526780429674,200.09875978943435,201.48006643081814,206.27828133960588,2.6407559718675198,7.7295778531564,205.9563089312127,0.0,7.006508014862391,0.0
911,61263.0,3386.0,11952.0,45882.0,4319.0,31.789750475493243,0.0,219.5480992274897,0,1,1,61220.0,0.9992981081566361,207.10526780429674,200.34602625130051,206.5310746122261,209.02143462191862,4.655887660636009,12.442831423192956,209.35425650528197,0.06007974377045189,19.202072976189186,12.442831423192956
912,60190.0,3386.0,11952.0,45882.0,4368.0,48.74962711437728,0.0,228.82446335070753,1,1,1,61220.0,1.0171124771556737,219.5480992274897,207.10526780429674,207.76155347257745,212.12417684283443,8.671437077986788,21.719195546410788,214.22180821663838,0.04225208123348834,21.719195546410788,9.276364123217832
913,58149.0,3386.0,11952.0,45882.0,4441.0,102.15528676666288,0.0,207.25609558532918,2,1,1,61220.0,1.0528126021083768,228.82446335070753,208.07560410445691,207.14208078930454,212.0071041972448,8.740463926152378,21.719195546410788,212.48038005881108,-0.09425726362273434,-0.8195085191277371,-21.568367765378355
914,57620.0,3386.0,11952.0,45882.0,4401.0,141.72799134049643,0.0,207.25609558532918,3,1,1,61220.0,1.0624783061437002,207.25609558532918,207.10526780429674,194.74685303064655,212.02865102310656,8.726540845924765,21.719195546410788,211.1743089404406,0.0,0.150827781032433,0.0
915,59962.0,3386.0,11952.0,45882.0,4328.0,178.97913121859978,0.0,207.25609558532918,4,1,1,61220.0,1.0209799539708482,207.25609558532918,207.10526780429674,193.615769244579,212.05019784896834,8.712533348009131,21.719195546410788,210.19475560166273,0.0,0.150827781032433,0.0
916,65541.0,3386.0,11952.0,45882.0,4196.0,170.1114686454323,0.0,207.25609558532918,5,1,1,61220.0,0.9340718023832411,207.25609558532918,207.10526780429674,194.74685303064655,212.07174467483011,8.698441024580484,21.719195546410788,209.46009059757932,0.0,0.150827781032433,0.0
917,71137.0,3386.0,11952.0,45882.0,3870.0,97.78335731258298,1.7573375583870186,200.49685403233295,6,1,1,61220.0,0.8605929403826419,207.25609558532918,207.10526780429674,207.18678068599988,211.12768556454958,9.63544433504861,28.327609318374584,207.21928145626774,-0.03261299279959362,-6.6084137719637965,-6.7592415529962295
918,73528.0,3386.0,11952.0,45882.0,3520.0,31.95794826825319,23.99135192773141,200.49685403233295,7,1,1,61220.0,0.8326079860733326,200.49685403233295,219.5480992274897,213.19358223311002,208.40607910809857,9.55084591443499,28.327609318374584,205.53867460028405,0.0,-19.051245195156753,0.0
919,74015.0,3386.0,11952.0,45882.0,3338.0,58.58252098284852,88.2384062631985,200.2495875704668,8,1,1,61220.0,0.827129635884618,200.49685403233295,228.82446335070753,196.39087700927251,204.32395399663565,3.6579517773574186,7.006508014862391,204.21640284282975,-0.0012332685371028163,-28.574875780240745,-0.24726646186616108
920,72954.0,3386.0,11952.0,45882.0,3192.0,60.31792133343922,170.10235288647962,200.49685403233295,9,1,1,61220.0,0.8391589220604765,200.2495875704668,207.25609558532918,194.84107637944115,203.35834806049334,3.647056879778855,7.006508014862391,203.28651564020555,0.0012347913664447763,-6.7592415529962295,0.24726646186616108
921,71959.0,3386.0,11952.0,45882.0,3041.0,71.51187112933309,205.25234747449477,200.49685403233295,10,1,1,61220.0,0.850762239608666,200.49685403233295,207.25609558532918,194.84107637944115,202.39274212435097,3.3235295456408878,7.006508014862391,202.5891002382374,0.0,-6.7592415529962295,0.0
922,71816.0,3386.0,11952.0,45402.0,3098.0,147.99280145009018,182.2661721668061,205.04762528457323,11,1,1,60740.0,0.8457725297983736,200.49685403233295,207.25609558532918,196.48081818733456,202.07724636710012,2.8569951155776008,7.006508014862391,203.20373149982134,0.022697469614692434,-2.2084703007559483,4.550771252240281
923,69710.0,3386.0,11952.0,45402.0,3253.0,180.56408526860704,149.01791794707452,200.2495875704668,12,1,1,60740.0,0.8713240568067709,205.04762528457323,207.25609558532918,198.79566963214668,201.07631665069124,1.7550575448317778,4.798037714106442,202.46519551748273,-0.02339962585495703,-7.006508014862391,-4.798037714106442
924,67277.0,3386.0,11952.0,45402.0,3103.0,113.38022386377008,84.66404195406685,200.49685403233295,13,1,1,60740.0,0.9028345496975192,200.2495875704668,200.49685403233295,200.34602625130051,201.07631665069124,1.7550575448317778,4.798037714106442,201.9731101461953,0.0012347913664447763,0.0,0.24726646186616108
925,65029.0,3386.0,11952.0,45402.0,2804.0,59.01500347302063,67.89387143017989,200.44374502233657,14,1,1,60740.0,0.9340448107767304,200.49685403233295,200.49685403233295,200.34602625130051,201.06872964926316,1.758092191117765,4.798037714106442,201.59076886523061,-0.0002648869991137559,-0.053109009996376244,-0.053109009996376244
926,64007.0,3386.0,11952.0,45402.0,2520.0,67.35772778281274,36.95594760646864,202.69303466552196,15,1,1,60740.0,0.9489587076413517,200.44374502233657,200.2495875704668,200.34602625130051,201.41779351998534,1.8101465343309293,4.798037714106442,201.86633531530344,0.011221550679642034,2.443447095055177,2.249289643185392
927,64878.0,3386.0,11952.0,45402.0,2391.0,53.6149336576212,17.075927546909444,199.94729440107315,16,1,1,60740.0,0.9362187490366534,202.69303466552196,200.49685403233295,200.34602625130051,201.33928500123395,1.8677471215651518,5.100330883500078,201.38657508674586,-0.013546298070773677,-0.5495596312597968,-2.7457402644488127
928,70936.0,3386.0,11952.0,45402.0,2431.0,83.10922245541038,6.4608098170479735,199.96599051109965,17,1,1,60740.0,0.8562648020751099,199.94729440107315,200.49685403233295,200.34602625130051,201.26344735534346,1.9177619004201765,5.100330883500078,201.0314289428343,9.350519136797075e-05,-0.5308635212333002,0.018696110026496626
929,72072.0,3386.0,11952.0,45402.0,2449.0,129.60840899625182,0.0,207.25609558532918,18,1,1,60740.0,0.8427683427683428,199.96599051109965,205.04762528457323,200.34602625130051,201.57894311259432,2.675877782417066,7.308801184256026,202.58759560345803,0.03645672474402528,2.2084703007559483,7.29010507422953
930,68486.0,3386.0,11952.0,45402.0,2444.0,158.55150632753396,0.0,207.25609558532918,19,1,1,60740.0,0.8868965920042052,207.25609558532918,200.2495875704668,200.34602625130051,202.57987282900322,3.326955149471457,7.308801184256026,203.75472059892581,0.0,7.006508014862391,0.0
931,64694.0,3386.0,11952.0,45402.0,2466.0,180.1263291261006,0.0,207.25609558532918,20,1,1,60740.0,0.9388815036943148,207.25609558532918,200.49685403233295,200.34602625130051,203.54547876514556,3.5919612004140684,7.308801184256026,204.63006434552665,0.0,6.7592415529962295,0.0
932,64911.0,3386.0,11952.0,45402.0,2416.0,231.3948370965108,0.0,207.25609558532918,21,1,1,60740.0,0.9357427862765941,207.25609558532918,200.44374502233657,200.34602625130051,204.51867170271592,3.533914380930379,7.308801184256026,205.28657215547727,0.0,6.812350562992606,0.0
